Country Name,Country Code,Indicator Name,Indicator Code,Attribute,2012,2013,2014,2015,2016,2017,2018,2019,2020
Bhutan,514,"Balance of Payments, Current Account, Total, Net, In billions of US Dollars",BCA_BP6_USD,Value,-349814823.8,-438903443.1,-459044152.9,-591208182.9,-617053200.6,-721224621.8,-445882775.6,-194122741.4,-245944020.6
Fiji,819,"Balance of Payments, Current Account, Total, Net, In billions of US Dollars",BCA_BP6_USD,Value,-69221979.29,-835215008.5,-369273645.9,-354589003.8,-378657915.6,-404418041.4,-427689075.5,-446734038.2,-445911973.5
Kiribati,826,"Balance of Payments, Current Account, Total, Net, In billions of US Dollars",BCA_BP6_USD,Value,-46066440.16,-39445571.88,7355921.586,-40866579.71,-44524361.05,-35047058.72,-29990706.29,-26657019.59,-23596423.41
Maldives,556,"Balance of Payments, Current Account, Total, Net, In billions of US Dollars",BCA_BP6_USD,Value,-269604740.8,-176143694.5,-239566366.1,-138590140.4,-191691732,-197168659.5,-200723024.5,-204390700.8,-207269730.8
"Marshall Islands, Republic of",867,"Balance of Payments, Current Account, Total, Net, In billions of US Dollars",BCA_BP6_USD,Value,-16038245.38,-25538647.61,-40284906.38,-2531889.134,-7541399.886,-12484882.36,-15276938.11,-19236032.71,-23042078.3
"Micronesia, Federated States of",868,"Balance of Payments, Current Account, Total, Net, In billions of US Dollars",BCA_BP6_USD,Value,-41151440.91,-31629229.03,7974135.079,-2145884.007,-2599877.681,-4924798.324,-6799944.292,-9340076.761,-11956966.69
Palau,565,"Balance of Payments, Current Account, Total, Net, In billions of US Dollars",BCA_BP6_USD,Value,-11729579.71,-16057568.81,-27750951.48,-14908081.65,-24348609.7,-24133706.19,-22787828.65,-16559127.82,-10766097.91
Papua New Guinea,853,"Balance of Payments, Current Account, Total, Net, In billions of US Dollars",BCA_BP6_USD,Value,-8243907270,-4749680638,-1946833489,2053491751,1471344541,1504451314,1326929105,823823806.2,1079799875
Samoa,862,"Balance of Payments, Current Account, Total, Net, In billions of US Dollars",BCA_BP6_USD,Value,-62927682.78,3439117.127,-30938711.88,-59068721.9,-49650919.04,-47674622.65,-46310134.95,-46835488.97,-45777337.44
Solomon Islands,813,"Balance of Payments, Current Account, Total, Net, In billions of US Dollars",BCA_BP6_USD,Value,15665016.79,-47212539.88,-98238602.97,-101286410.3,-165606813.2,-144455683,-148620293.8,-146959516.1,-142547372.9
"Timor-Leste, Dem. Rep. of",537,"Balance of Payments, Current Account, Total, Net, In billions of US Dollars",BCA_BP6_USD,Value,2668056019,2224131464,1167419319,442735799.7,412216840.8,445737159.8,281850610,160321534.8,-144206849.2
Tonga,866,"Balance of Payments, Current Account, Total, Net, In billions of US Dollars",BCA_BP6_USD,Value,-70668923.51,-55683987.67,-40247025.36,-32295395.27,-28964577.43,-24188447.17,-17768495.44,-8072114.871,-5478162.958
Tuvalu,869,"Balance of Payments, Current Account, Total, Net, In billions of US Dollars",BCA_BP6_USD,Value,10106222.76,10161861.24,10137998.57,-13758604.5,-8908846.365,-4992618.773,-1266079.395,-2287591.339,-1987003.53
Vanuatu,846,"Balance of Payments, Current Account, Total, Net, In billions of US Dollars",BCA_BP6_USD,Value,-50551882.34,-26369093.26,-10797467.07,-107029176.7,-106921628.3,-100590957,-88033756.72,-90758042.82,-83886089.2
Mongolia,948,"Balance of Payments, Current Account, Total, Net, In billions of US Dollars",BCA_BP6_USD,Value,-3362325445,-3192046255,-984992608,-1379455748,-2268437586,-2447154334,-2534233344,-2159575558,-1032341302
Asia,229,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,1.159677243,1.381787325,1.646445204,2.445508612,2.239672279,2.167882058,2.059097825,2.023662338,1.892062738
Australia,193,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-4.261887958,-3.326371555,-2.761049888,-4.043098813,-3.673311675,-3.216822518,-3.225788421,-3.243006263,-3.384181181
Japan,158,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,0.985523555,0.6836745,0.52595644,1.937325588,1.959633967,2.116726097,2.085647682,2.217987304,2.315261638
New Zealand,196,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-3.995058817,-3.196809408,-3.519362377,-4.849361226,-5.164545529,-5.563742493,-5.145051565,-4.742726388,-4.592409825
"China, P.R.: Mainland",924,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,2.568260719,1.930560584,2.021307707,3.178218701,3.176488256,3.141210067,3.094824127,3.117528626,2.9963015
"China, P.R.: Hong Kong",532,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,1.578304801,1.509472728,1.568745729,2.039985791,2.204455818,2.291247647,2.617043317,2.978791279,3.140883956
"Korea, Republic of",542,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,4.157237654,6.220789154,6.296633237,7.117892097,5.15090711,4.882410144,4.574365545,4.117843672,3.64726932
Taiwan Province of China,528,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,9.869967655,10.80758271,12.33784274,12.44945695,11.67551577,11.14266196,10.6689568,10.22417693,9.864801241
South Asia,9502,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-4.180636193,-1.508337759,-1.365215101,-1.228836835,-1.503578192,-1.747047008,-1.92630769,-2.132745236,-2.391897367
Bangladesh,513,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,0.684823555,1.154154337,-0.070922081,-0.551072676,-0.418967536,-0.629932043,-0.83220924,-1.028322813,-1.200912791
India,534,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-4.802360278,-1.727695575,-1.43805067,-1.274177522,-1.586611671,-1.819641639,-2.006553932,-2.195907032,-2.462966689
Sri Lanka,524,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-6.70495497,-3.863972271,-3.740092656,-2.033466428,-2.609403552,-2.678611345,-3.004422605,-2.995452524,-2.96472374
Nepal,558,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,4.821596872,3.297996818,4.626317101,4.058123642,2.498431199,1.04316112,-0.169486587,-1.086457417,-1.905959589
ASEAN,511,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,0.398786312,0.09504133,1.254322612,1.116900016,0.635882212,0.240158868,-0.0520332,-0.10256811,-0.208442343
Brunei Darussalam,516,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,34.05412294,34.50296292,23.56052599,-9.784693946,-5.594957752,-0.258020817,0.694382079,10.96236972,12.37489815
Cambodia,522,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-11.00319261,-12.2369475,-12.00413384,-10.02804368,-9.252203194,-8.326154567,-7.19847878,-6.721866152,-5.319691054
Indonesia,536,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-2.657026094,-3.190669938,-2.951960925,-3.020980621,-2.94468712,-2.827200071,-2.729062502,-2.61337747,-2.590580845
Lao People's Democratic Republic,544,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-30.18924491,-28.9467672,-24.89245528,-20.13553564,-16.27436598,-17.29933277,-17.39579993,-16.85589706,-14.85199771
Malaysia,548,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,5.781608047,4.044401069,4.62684499,2.106746161,1.411874036,1.176703936,1.005909782,1.2109026,1.435679978
Myanmar,518,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-4.291656874,-5.08765221,-7.180289346,-6.988395321,-5.93090247,-4.695240374,-4.451855239,-4.497544843,-4.882645987
Philippines,566,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,2.776535052,4.184262574,4.43798126,5.503981293,4.995318005,4.500530245,4.001804951,3.497255657,2.996283666
Singapore,576,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,17.16677361,17.89387793,19.08969002,20.66231548,18.84898226,17.36373872,16.23082372,15.26775666,14.51318827
Thailand,578,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-0.401559363,-0.633113916,3.806964309,4.422797163,2.371125791,1.310953096,0.774254565,0.846218246,0.681798103
Vietnam,582,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,5.956983224,5.552674115,5.414618136,4.800348183,4.862168039,3.327165086,1.697669849,0.861287686,0.256447306
Bhutan,514,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-17.61470931,-22.10827299,-21.94638318,-26.31985187,-24.62448171,-25.81317246,-13.97443868,-5.510594732,-6.373948274
Fiji,819,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-1.79804967,-20.70475825,-8.766993625,-8.034929679,-8.211379565,-8.39873684,-8.503135737,-8.500109409,-8.117265783
Kiribati,826,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-24.51112006,-21.78277414,4.071258922,-24.29547341,-26.47344917,-20.54710741,-17.24257465,-14.96901551,-12.83231582
Maldives,556,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-10.64079762,-6.525538063,-8.395444049,-4.571065814,-5.91126105,-5.606786474,-5.250273513,-4.909103464,-4.582402836
"Marshall Islands, Republic of",867,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-8.699476423,-13.35177499,-20.92347452,-1.298457378,-3.75711871,-6.003544165,-7.09975049,-8.656713731,-10.04234462
"Micronesia, Federated States of",868,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-12.62639651,-10.05454122,2.532819701,-0.679793165,-0.815693512,-1.50379556,-2.03036689,-2.712462796,-3.377604441
Palau,565,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-5.048326717,-6.531873837,-10.30363499,-5.367153653,-8.384520147,-7.948844999,-7.199989861,-5.018978446,-3.136431837
Papua New Guinea,853,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-53.56183249,-30.81559419,-12.12204068,10.2456964,7.116555978,6.993896178,5.892541231,3.458243016,4.273921786
Samoa,862,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-7.81120117,0.433065935,-3.743411259,-6.807155425,-5.52170562,-5.240411811,-4.934896697,-4.814135618,-4.516524321
Solomon Islands,813,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,1.528046663,-4.455134954,-8.50398254,-8.400423464,-12.64767381,-10.25830648,-9.801106153,-8.96590313,-7.985398287
"Timor-Leste, Dem. Rep. of",537,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,47.82319446,44.77545174,26.06982591,11.19150151,10.86210384,11.86102075,7.168123346,3.987106064,-3.75582316
Tonga,866,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-15.59165907,-12.5767665,-8.874192039,-6.781550295,-5.814930926,-4.661446968,-3.271260739,-1.421668955,-0.943674643
Tuvalu,869,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,25.33138363,26.43492771,26.95645148,-38.96921444,-24.49218818,-13.3676907,-3.292943881,-5.790931268,-4.929896305
Vanuatu,846,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-6.466892218,-3.288788043,-1.330215153,-14.35690029,-13.3808109,-11.71215948,-9.596375329,-9.352754819,-8.178419594
Mongolia,948,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,-27.35205549,-25.44432684,-8.221085146,-11.07529142,-17.3214622,-17.62602265,-16.82740504,-13.20144819,-5.717007798
Asia,229,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,3.67140101,5.494063055,5.185632248,6.138843875,5.921537242,5.892301873,5.877454884,5.92248937,5.922994451
Australia,193,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,5.810213908,6.116832144,6.763988543,4.715919511,5.632714247,4.559845282,3.718671473,2.250984349,2.330936059
Japan,158,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,-0.18086288,1.529199748,8.213647922,6.862236042,6.386088001,5.431935587,3.293961815,3.208082398,3.264314593
New Zealand,196,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,1.836165443,1.038480928,0.622458944,1.860638924,1.691341072,1.451133238,1.991958218,2.014376113,2.083542961
"China, P.R.: Mainland",924,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,7.018815471,8.674450041,6.436975687,6.2,6.5,6.5,6.5,6.5,6.5
"China, P.R.: Hong Kong",532,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,1.944383924,6.166396399,0.868360557,2.819516902,4.736272772,5.119865013,5.504702824,5.893027412,6.309125645
"Korea, Republic of",542,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,5.085831771,4.265408231,2.801001384,3.20514372,3.983610559,4.378530716,4.43735333,4.453010403,4.460066321
Taiwan Province of China,528,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,0.539665809,3.612294722,5.477965491,5.546883869,5.442,5.698,5.968,6.14,6.14
South Asia,9502,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,1.189339081,5.315838742,6.546578104,7.478639087,8.007500565,7.908145605,8.247306304,8.337132386,8.01419127
Bangladesh,513,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,8.36898884,12.4071627,8.99066238,13.10890499,10.87886066,9.573977308,9.640673385,9.739155152,9.723480885
India,534,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,1.133852729,4.479263795,6.555682539,6.781078652,8.11660852,8.034661626,8.214573949,8.119224491,7.920059039
Sri Lanka,524,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,-8.302786713,16.14624611,12.43548806,15.54379318,8.900526751,10.41509728,11.20139514,11.59305319,11.01936413
ASEAN,511,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,3.137271198,3.856528469,4.349659735,10.0998174,5.835324182,5.66646055,5.984856943,5.838791296,5.625700229
Brunei Darussalam,516,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,-3.552079758,-8.20915154,-5.66321771,-0.47042921,7.893213662,6.481790914,19.29622787,25.60758118,8.121254334
Cambodia,522,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,25.98066293,16.35037721,20.63554734,4.119060312,14.69044421,11.45748568,11.84260529,11.30933637,12.05756099
Indonesia,536,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,2.854119313,2.686899819,2.038944204,4.690518957,4.292164517,6.978985794,7.944410021,8.592977719,7.294617926
Lao People's Democratic Republic,544,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,6.711354128,19.36170506,7.034470453,6.651884847,10.4584107,4.716181327,8.011141527,6.504972884,0.565518351
Malaysia,548,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,-6.425517826,0.353221508,5.286263704,15.09356857,5.802681262,5.340747546,5.420690542,5.671755841,5.769341927
Myanmar,518,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,5.024433845,12.3476568,13.06761661,22.6677937,19.74932882,16.41753302,11.86145758,15.44049962,9.631817728
Philippines,566,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,17.45631447,2.836895257,7.479251626,10.34992189,6.07756572,5.675316499,5.786342728,5.866327466,5.913590274
Singapore,576,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,1.678142192,4.50563128,2.093593162,5.233544287,4.591863766,5.414207046,6.722981706,7.266093228,7.574443983
Thailand,578,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,3.07592413,4.214919387,0.026951373,7.916471061,4.746390371,4.988387784,5.176570368,4.873371727,4.863355585
Vietnam,582,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,20.08812362,12.93431982,13.12212165,12.41181816,9.300437532,5.843256121,6.111370848,4.641519158,4.657456398
Bhutan,514,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,-15.10824423,-6.526252108,-2.155549158,1.377792849,1.380640505,1.947070314,28.95363729,28.37654204,1.789058712
Kiribati,826,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,-15.39102904,2.422778206,2.131972535,4.470636781,4.408368223,4.3309844,4.3968517,4.337979834,4.303700897
Maldives,556,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,-7.259573959,15.08950682,10.10348385,4.292987332,3.20663329,4.536924817,4.856277171,4.644481971,5.249654424
"Marshall Islands, Republic of",867,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,12.43097439,-2.451124739,3.008136897,4.339632909,4.703627685,4.971219527,4.638437345,4.83238628,4.7334527
Palau,565,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,12.84551829,-6.663391808,9.211397801,-1.946874984,-0.554046604,2.28474158,2.079933562,2.115680667,2.171397168
Papua New Guinea,853,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,-6.098828394,-0.156262793,0.66050077,59.08979203,-1.742488245,-0.731769334,-0.112637045,0.689540415,0.588085619
Solomon Islands,813,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,29.57332433,-2.900665809,-0.60901279,2.951572748,1.353711782,11.73341636,8.711903316,4.69028422,-5.738240843
Tonga,866,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,3.206267237,14.37348666,7.123281044,19.87276044,9.834740428,6.988099301,6.375376587,8.491501136,6.928511707
Mongolia,948,"External Trade, Exports of Goods and Services, Percent Change",TX_R_PC_PP_PT,Value,16.6531461,5.291785099,35.70952148,-24.22086884,-10.6364147,-12.7535407,0.299181087,8.149317521,12.66080473
Asia,229,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,5.108490335,4.818021558,4.907895453,5.936411169,5.252248484,5.656833317,5.872971381,5.96306232,6.214365217
Australia,193,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,6.257743715,-1.813683038,-1.712048284,-4.797689146,1.663351544,1.980640355,2.190108651,2.483281446,3.086329547
Japan,158,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,5.272193633,3.092912288,7.199771506,4.168504021,4.509797979,3.635934941,2.992461775,2.923881127,3.036724893
New Zealand,196,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,2.770129328,6.119996752,7.016646497,3.90047124,3.384954274,2.541903014,2.447230196,2.456039937,2.923371542
"China, P.R.: Mainland",924,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,8.152613771,10.77169018,7.06009773,5.811194799,6.169506963,6.548916701,6.645994078,6.643740778,7.018925905
"China, P.R.: Hong Kong",532,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,2.900522269,6.639759639,1.057873202,3.200858402,5.090241924,5.406176204,5.768259109,6.115454791,6.508577349
"Korea, Republic of",542,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,2.403520002,1.593978359,1.997447438,2.513427256,3.875271001,5.270763021,5.3198425,5.338636331,5.352817492
Taiwan Province of China,528,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,-2.12287323,4.073053122,5.227238505,3.934447651,4.5,4.7,4.98,5.2,5.2
South Asia,9502,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,1.247219396,-2.359031652,9.74240792,12.60914209,6.824548297,7.655510098,8.027899806,8.130218587,8.127992716
Bangladesh,513,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,6.567902903,7.536795829,15.27189419,25.59882121,7.346316334,8.642554266,9.780422038,10.18586934,10.09290739
India,534,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,1.623232481,-3.702427715,9.578862761,11.09720159,6.856649545,8.075968957,8.075985849,8.076002733,8.076019609
Sri Lanka,524,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,-18.90398596,0.712801742,12.39590973,21.14418229,6.821934685,7.69853038,9.423137568,9.2385147,8.948749345
ASEAN,511,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,7.1524653,3.554506846,2.080096898,11.34087313,4.979941724,5.401189875,5.817162297,5.724598179,5.904706409
Brunei Darussalam,516,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,12.7169799,-1.516840109,-15.59340532,-0.47042921,2.755441583,3.380379529,6.514489173,11.15715148,4.972091586
Cambodia,522,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,7.696720679,12.52870582,8.291323686,8.779434538,11.776811,11.89966601,9.775680367,-1.578624098,9.342020746
Indonesia,536,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,15.51827325,0.264855467,-0.968827788,6.350228554,2.757256434,4.894199581,5.686185553,7.049670667,8.014616518
Lao People's Democratic Republic,544,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,31.03016379,5.38715545,2.492987732,-0.952017262,1.652283034,8.016509999,7.313017026,3.745454645,2.839929049
Malaysia,548,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,-0.954234769,2.037199781,4.192002338,15.14305331,4.947460586,4.865482784,4.871505809,5.216661248,5.252028714
Myanmar,518,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,17.1895697,13.35878139,20.95784163,16.79203816,15.22443937,11.45165531,13.58069285,15.63753042,13.07948894
Philippines,566,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,12.00103336,0.109636466,8.884469554,12.86465024,4.971970511,5.633270067,6.398505546,6.819429078,7.099500591
Singapore,576,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,3.807570608,4.632931889,2.920775014,7.603572884,5.018578235,5.92686462,7.361915495,7.891343949,8.17578439
Thailand,578,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,6.221563486,2.345425861,-4.785681426,10.18846326,5.153049601,5.076042062,5.295385588,5.151360517,5.113815119
Vietnam,582,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,7.821252213,17.63408166,13.25852818,13.37398192,7.396373468,7.151030544,7.822156386,5.275283216,5.024990307
Bhutan,514,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,-15.13815357,-9.192321704,0.111233876,1.77757106,7.261378595,3.035975965,-1.509186686,4.311053238,4.162191573
Kiribati,826,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,16.01602054,-1.717567242,6.027012957,-3.39233804,-0.265304532,-2.327017707,-2.645440211,-1.606988782,-1.767767486
Maldives,556,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,-13.01355425,7.580139463,11.85678836,-1.541846886,5.424018632,4.528223707,4.564088067,4.387795043,4.90649987
Palau,565,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,7.894938467,3.399147348,20.34935016,5.437649915,1.800182139,0.310376446,0.288066095,-1.864380793,-0.831813279
Papua New Guinea,853,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,26.09921747,-21.84462454,-16.03862904,6.276562502,2.549147848,-1.931393577,0.980392157,5.58635048,-3.459747479
Solomon Islands,813,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,4.397615409,12.47749484,-1.530831667,9.789498738,7.781614566,2.292383085,4.075188417,4.654950828,3.693280605
Tonga,866,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,2.015108657,2.039017984,6.960389769,9.495853073,2.949348984,2.310311765,2.02643779,2.964487653,4.250674826
Mongolia,948,"External Trade, Imports of Goods and Services, Percent Change",TM_R_PC_PP_PT,Value,24.60485303,0.972712672,-6.815781207,-17.33889771,3.11432017,-8.538717374,-0.593223777,0.076637748,-4.308296358
Samoa,862,"Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP",GGXWDG_G01_GDP_PT,Value,51.96822212,53.64859845,54.97763562,55.08629577,55.14257373,55.64128466,54.184776,52.13387126,50
Bangladesh,513,"National Accounts, Total Domestic Demand, Real, Constant Prices, Percent Change",NTDD_R_PC_PP_PT,Value,5.534798904,4.723466428,6.184094608,8.153863991,9.481552095,9.888074372,9.09957782,8.200192747,7.412292995
